Time,Open,High,Low,Close,Volume
15.04.2022 02:00:00.000 GMT+0200,1.08211,1.08236,1.07964,1.08057,146622271240.2345
17.04.2022 02:00:00.000 GMT+0200,1.08029,1.08216,1.08009,1.08139,18369930145.263702
18.04.2022 02:00:00.000 GMT+0200,1.08138,1.08156,1.07698,1.07799,146901764404.29736
19.04.2022 02:00:00.000 GMT+0200,1.07799,1.08145,1.07610,1.07941,191619301269.53186
20.04.2022 02:00:00.000 GMT+0200,1.07942,1.08670,1.07838,1.08493,157752499511.7192
21.04.2022 02:00:00.000 GMT+0200,1.08491,1.09362,1.08234,1.08349,245183442382.81262
22.04.2022 02:00:00.000 GMT+0200,1.08349,1.08515,1.07707,1.07947,212066481201.172
24.04.2022 02:00:00.000 GMT+0200,1.08041,1.08153,1.07960,1.08093,13955355468.75
25.04.2022 02:00:00.000 GMT+0200,1.08093,1.08119,1.06966,1.07124,287526291076.66034
26.04.2022 02:00:00.000 GMT+0200,1.07124,1.07386,1.06348,1.06424,228761999145.508
27.04.2022 02:00:00.000 GMT+0200,1.06425,1.06546,1.05145,1.05541,252843841430.6644
28.04.2022 02:00:00.000 GMT+0200,1.05541,1.05647,1.04710,1.05029,273854321960.4493
29.04.2022 02:00:00.000 GMT+0200,1.05032,1.05928,1.05019,1.05409,218584696777.34412
01.05.2022 02:00:00.000 GMT+0200,1.05444,1.05597,1.05343,1.05349,22358041473.388702
02.05.2022 02:00:00.000 GMT+0200,1.05347,1.05682,1.04901,1.05096,249807110351.5625
03.05.2022 02:00:00.000 GMT+0200,1.05095,1.05776,1.04921,1.05251,218568319396.97284
04.05.2022 02:00:00.000 GMT+0200,1.05252,1.06309,1.05059,1.06202,310246861938.4767
05.05.2022 02:00:00.000 GMT+0200,1.06206,1.06417,1.04925,1.05394,319134661254.88306
06.05.2022 02:00:00.000 GMT+0200,1.05394,1.05988,1.04826,1.05452,379182096923.8282
08.05.2022 02:00:00.000 GMT+0200,1.05398,1.05426,1.05307,1.05320,12168629730.2246
09.05.2022 02:00:00.000 GMT+0200,1.05319,1.05924,1.04951,1.05631,248349178466.79703
10.05.2022 02:00:00.000 GMT+0200,1.05633,1.05852,1.05253,1.05289,229402883178.71112
11.05.2022 02:00:00.000 GMT+0200,1.05289,1.05771,1.05017,1.05117,321295283203.1252
12.05.2022 02:00:00.000 GMT+0200,1.05116,1.05292,1.03539,1.03784,352489087402.3438
13.05.2022 02:00:00.000 GMT+0200,1.03783,1.04195,1.03496,1.04116,146726010009.766
15.05.2022 02:00:00.000 GMT+0200,1.03952,1.04138,1.03906,1.03980,15217898437.5001
16.05.2022 02:00:00.000 GMT+0200,1.03984,1.04430,1.03889,1.04390,194208200592.04132
17.05.2022 02:00:00.000 GMT+0200,1.04390,1.05556,1.04318,1.05487,237872242553.71112
18.05.2022 02:00:00.000 GMT+0200,1.05485,1.05636,1.04597,1.04729,143223429809.57068
19.05.2022 02:00:00.000 GMT+0200,1.04729,1.06070,1.04650,1.05795,271508530151.3673
20.05.2022 02:00:00.000 GMT+0200,1.05795,1.05990,1.05328,1.05610,178569448730.4689
22.05.2022 02:00:00.000 GMT+0200,1.05601,1.05777,1.05552,1.05689,17368369689.9414
23.05.2022 02:00:00.000 GMT+0200,1.05688,1.06973,1.05679,1.06837,217196762237.54904
24.05.2022 02:00:00.000 GMT+0200,1.06836,1.07485,1.06608,1.07326,162452171142.57834
25.05.2022 02:00:00.000 GMT+0200,1.07326,1.07365,1.06421,1.06869,180347015869.1411
26.05.2022 02:00:00.000 GMT+0200,1.06866,1.07344,1.06624,1.07324,154686470214.8441
27.05.2022 02:00:00.000 GMT+0200,1.07324,1.07650,1.06968,1.07317,131310909912.10979
29.05.2022 02:00:00.000 GMT+0200,1.07347,1.07360,1.07261,1.07290,8193329956.0547
30.05.2022 02:00:00.000 GMT+0200,1.07291,1.07867,1.07267,1.07729,135166829833.98497
31.05.2022 02:00:00.000 GMT+0200,1.07731,1.07744,1.06789,1.07340,242933942138.67212
01.06.2022 02:00:00.000 GMT+0200,1.07340,1.07393,1.06271,1.06509,174077819030.76215
02.06.2022 02:00:00.000 GMT+0200,1.06509,1.07510,1.06447,1.07500,125109170928.95547
03.06.2022 02:00:00.000 GMT+0200,1.07500,1.07643,1.07040,1.07169,105040330200.1955
05.06.2022 02:00:00.000 GMT+0200,1.07167,1.07298,1.07117,1.07252,8368670135.4981
06.06.2022 02:00:00.000 GMT+0200,1.07254,1.07518,1.06838,1.06896,121397769653.32077
07.06.2022 02:00:00.000 GMT+0200,1.06896,1.07142,1.06519,1.06972,171174479339.60004
08.06.2022 02:00:00.000 GMT+0200,1.06975,1.07484,1.06713,1.07168,149952679077.1487
09.06.2022 02:00:00.000 GMT+0200,1.07168,1.07738,1.06110,1.06190,244857238281.25055
10.06.2022 02:00:00.000 GMT+0200,1.06190,1.06422,1.05057,1.05137,182108091064.4533
12.06.2022 02:00:00.000 GMT+0200,1.05130,1.05201,1.04861,1.04907,29199985580.444298
13.06.2022 02:00:00.000 GMT+0200,1.04907,1.04955,1.03997,1.04148,267660393005.37122
14.06.2022 02:00:00.000 GMT+0200,1.04148,1.04846,1.03970,1.04367,254901191894.5314
15.06.2022 02:00:00.000 GMT+0200,1.04368,1.05077,1.03590,1.04573,389854720825.19556
16.06.2022 02:00:00.000 GMT+0200,1.04573,1.06014,1.03808,1.05464,331903328857.42224
17.06.2022 02:00:00.000 GMT+0200,1.05465,1.05520,1.04444,1.04934,272412059326.1719
19.06.2022 02:00:00.000 GMT+0200,1.04731,1.04926,1.04729,1.04898,6417232208.252
20.06.2022 02:00:00.000 GMT+0200,1.04897,1.05458,1.04848,1.05172,158781749298.09613
21.06.2022 02:00:00.000 GMT+0200,1.05173,1.05824,1.05131,1.05312,177035020233.15457
22.06.2022 02:00:00.000 GMT+0200,1.05311,1.06057,1.04687,1.05646,241049031860.3518
23.06.2022 02:00:00.000 GMT+0200,1.05646,1.05810,1.04826,1.05192,292499451904.297
24.06.2022 02:00:00.000 GMT+0200,1.05192,1.05712,1.05120,1.05519,150660601318.3596
26.06.2022 02:00:00.000 GMT+0200,1.05479,1.05746,1.05457,1.05665,13871309906.0059
27.06.2022 02:00:00.000 GMT+0200,1.05665,1.06150,1.05502,1.05797,197796900329.59012
28.06.2022 02:00:00.000 GMT+0200,1.05797,1.06061,1.05032,1.05220,276169006378.1738
29.06.2022 02:00:00.000 GMT+0200,1.05219,1.05354,1.04352,1.04456,304391240844.72675
30.06.2022 02:00:00.000 GMT+0200,1.04456,1.04887,1.03824,1.04783,261501595581.0547
01.07.2022 02:00:00.000 GMT+0200,1.04783,1.04783,1.03658,1.04262,165758901123.0472
03.07.2022 02:00:00.000 GMT+0200,1.04174,1.04370,1.04142,1.04322,7595940002.4414
04.07.2022 02:00:00.000 GMT+0200,1.04322,1.04627,1.04170,1.04326,166751040130.61554
05.07.2022 02:00:00.000 GMT+0200,1.04325,1.04485,1.02350,1.02565,287939829467.7736
06.07.2022 02:00:00.000 GMT+0200,1.02564,1.02765,1.01614,1.01843,259766945922.85162
07.07.2022 02:00:00.000 GMT+0200,1.01841,1.02209,1.01439,1.01683,117532069396.97278
08.07.2022 02:00:00.000 GMT+0200,1.01682,1.01912,1.00720,1.01822,222545814331.05505
10.07.2022 02:00:00.000 GMT+0200,1.01697,1.01834,1.01648,1.01672,6178753143.3105
11.07.2022 02:00:00.000 GMT+0200,1.01674,1.01675,1.00336,1.00458,305613432739.25806
12.07.2022 02:00:00.000 GMT+0200,1.00456,1.00738,0.99999,1.00300,340173648986.8167
13.07.2022 02:00:00.000 GMT+0200,1.00300,1.01222,0.99979,1.00342,391916128479.004
14.07.2022 02:00:00.000 GMT+0200,1.00341,1.00503,0.99521,1.00263,482193286621.09393
15.07.2022 02:00:00.000 GMT+0200,1.00263,1.00979,1.00068,1.00821,251956270507.81274
17.07.2022 02:00:00.000 GMT+0200,1.00811,1.00978,1.00785,1.00972,7999489807.129
18.07.2022 02:00:00.000 GMT+0200,1.00972,1.02011,1.00812,1.01463,227759519531.2505
19.07.2022 02:00:00.000 GMT+0200,1.01464,1.02690,1.01195,1.02307,284255708740.2347
20.07.2022 02:00:00.000 GMT+0200,1.02308,1.02729,1.01553,1.01807,216206190948.4865
21.07.2022 02:00:00.000 GMT+0200,1.01808,1.02781,1.01531,1.02200,297965436889.6485
22.07.2022 02:00:00.000 GMT+0200,1.02200,1.02553,1.01297,1.02119,322511020751.9532
24.07.2022 02:00:00.000 GMT+0200,1.02083,1.02185,1.01989,1.01991,15456229736.328201
25.07.2022 02:00:00.000 GMT+0200,1.01992,1.02578,1.01784,1.02229,311380779785.1565
26.07.2022 02:00:00.000 GMT+0200,1.02229,1.02500,1.01074,1.01285,262714400329.59003
27.07.2022 02:00:00.000 GMT+0200,1.01285,1.02206,1.00966,1.02052,253451152954.1017
28.07.2022 02:00:00.000 GMT+0200,1.02052,1.02343,1.01138,1.01918,307912469421.3868
29.07.2022 02:00:00.000 GMT+0200,1.01920,1.02542,1.01460,1.02248,420713902832.0313
31.07.2022 02:00:00.000 GMT+0200,1.02098,1.02240,1.02053,1.02102,22907786499.0234
01.08.2022 02:00:00.000 GMT+0200,1.02102,1.02751,1.02075,1.02627,531573297241.2109
02.08.2022 02:00:00.000 GMT+0200,1.02629,1.02939,1.01545,1.01563,646780822174.0723
03.08.2022 02:00:00.000 GMT+0200,1.01562,1.02102,1.01226,1.01565,615301257019.043
04.08.2022 02:00:00.000 GMT+0200,1.01563,1.02537,1.01542,1.02472,464582028076.172
05.08.2022 02:00:00.000 GMT+0200,1.02472,1.02482,1.01415,1.01825,376920312500
07.08.2022 02:00:00.000 GMT+0200,1.01726,1.01786,1.01691,1.01719,8896790344.2383
08.08.2022 02:00:00.000 GMT+0200,1.01718,1.02217,1.01590,1.01978,229718106872.5588
09.08.2022 02:00:00.000 GMT+0200,1.01976,1.02472,1.01885,1.02079,248252979858.39853
10.08.2022 02:00:00.000 GMT+0200,1.02077,1.03685,1.02020,1.02986,430065343017.5783
11.08.2022 02:00:00.000 GMT+0200,1.02986,1.03642,1.02752,1.03203,481441443359.3751
12.08.2022 02:00:00.000 GMT+0200,1.03202,1.03251,1.02380,1.02590,399294080322.26575
14.08.2022 02:00:00.000 GMT+0200,1.02551,1.02629,1.02534,1.02534,14567780151.367199
15.08.2022 02:00:00.000 GMT+0200,1.02533,1.02682,1.01533,1.01613,402592056518.5547
16.08.2022 02:00:00.000 GMT+0200,1.01614,1.01948,1.01225,1.01694,420079167480.4688
17.08.2022 02:00:00.000 GMT+0200,1.01696,1.02029,1.01453,1.01773,433023989227.29504
18.08.2022 02:00:00.000 GMT+0200,1.01774,1.01929,1.00795,1.00893,393069990234.375
19.08.2022 02:00:00.000 GMT+0200,1.00893,1.00954,1.00318,1.00326,371412239990.23456
21.08.2022 02:00:00.000 GMT+0200,1.00366,1.00404,1.00302,1.00360,24606220397.9492
22.08.2022 02:00:00.000 GMT+0200,1.00361,1.00466,0.99260,0.99380,417896692749.02344
23.08.2022 02:00:00.000 GMT+0200,0.99381,1.00181,0.99002,0.99662,525663016357.42194
24.08.2022 02:00:00.000 GMT+0200,0.99661,0.99993,0.99099,0.99677,470321650146.4845
25.08.2022 02:00:00.000 GMT+0200,0.99677,1.00334,0.99490,0.99706,498651151611.3282
26.08.2022 02:00:00.000 GMT+0200,0.99704,1.00898,0.99463,0.99623,418092434570.3126
28.08.2022 02:00:00.000 GMT+0200,0.99657,0.99670,0.99349,0.99359,27554480102.5391
29.08.2022 02:00:00.000 GMT+0200,0.99362,1.00291,0.99141,1.00107,408628925781.25006
30.08.2022 02:00:00.000 GMT+0200,1.00105,1.00547,0.99818,1.00234,539462410064.69745
31.08.2022 02:00:00.000 GMT+0200,1.00233,1.00790,0.99712,1.00380,558629520385.7422
01.09.2022 02:00:00.000 GMT+0200,1.00380,1.00485,0.99107,0.99514,533883468994.1407
02.09.2022 02:00:00.000 GMT+0200,0.99515,1.00335,0.99449,0.99515,537444428222.6563
04.09.2022 02:00:00.000 GMT+0200,0.99285,0.99347,0.99030,0.99077,31957733764.6484
05.09.2022 02:00:00.000 GMT+0200,0.99075,0.99518,0.98772,0.99500,392830575683.59393
06.09.2022 02:00:00.000 GMT+0200,0.99501,0.99862,0.98638,0.98970,611605499267.5781
07.09.2022 02:00:00.000 GMT+0200,0.98971,1.00128,0.98756,0.99976,527865903076.17194
08.09.2022 02:00:00.000 GMT+0200,0.99981,1.00294,0.99303,1.00097,512439260742.1876
09.09.2022 02:00:00.000 GMT+0200,1.00096,1.01131,1.00083,1.00425,346953002929.6876
11.09.2022 02:00:00.000 GMT+0200,1.01039,1.01039,1.00596,1.00702,23794680175.7813
12.09.2022 02:00:00.000 GMT+0200,1.00703,1.01977,1.00629,1.01290,387476294433.59393
13.09.2022 02:00:00.000 GMT+0200,1.01290,1.01870,0.99554,0.99778,549671339843.7501
14.09.2022 02:00:00.000 GMT+0200,0.99779,1.00234,0.99595,0.99820,635055571289.0625
15.09.2022 02:00:00.000 GMT+0200,0.99819,1.00177,0.99556,0.99874,491298744140.625
16.09.2022 02:00:00.000 GMT+0200,0.99876,1.00363,0.99448,1.00146,493561859863.2813
18.09.2022 02:00:00.000 GMT+0200,1.00072,1.00285,1.00047,1.00220,18417499374.3896
19.09.2022 02:00:00.000 GMT+0200,1.00219,1.00322,0.99657,1.00297,382032550048.8283
20.09.2022 02:00:00.000 GMT+0200,1.00297,1.00504,0.99550,0.99710,427114358886.7188
21.09.2022 02:00:00.000 GMT+0200,0.99710,0.99750,0.98128,0.98313,652419296997.0703
22.09.2022 02:00:00.000 GMT+0200,0.98316,0.99074,0.98080,0.98383,784096195556.6406
23.09.2022 02:00:00.000 GMT+0200,0.98384,0.98517,0.96680,0.96885,704859692871.0938
25.09.2022 02:00:00.000 GMT+0200,0.96666,0.97098,0.96666,0.96855,33420790527.3438
26.09.2022 02:00:00.000 GMT+0200,0.96854,0.97013,0.95503,0.96200,1023484532348.6328
27.09.2022 02:00:00.000 GMT+0200,0.96201,0.96707,0.95689,0.95953,687162776367.1875
28.09.2022 02:00:00.000 GMT+0200,0.95953,0.97508,0.95357,0.97054,964531160278.3203
29.09.2022 02:00:00.000 GMT+0200,0.97055,0.98437,0.96353,0.98291,712695984619.1406
30.09.2022 02:00:00.000 GMT+0200,0.98292,0.98537,0.97346,0.98013,555819608886.7188
02.10.2022 02:00:00.000 GMT+0200,0.97933,0.98086,0.97891,0.97932,29276650086.104298
03.10.2022 02:00:00.000 GMT+0200,0.97931,0.98445,0.97525,0.98334,702902120726.8864
04.10.2022 02:00:00.000 GMT+0200,0.98335,0.99995,0.98060,0.99836,585299011903.3776
05.10.2022 02:00:00.000 GMT+0200,0.99839,0.99947,0.98346,0.99116,551133729936.0629
06.10.2022 02:00:00.000 GMT+0200,0.99115,0.99264,0.97862,0.97888,715901002442.4225
07.10.2022 02:00:00.000 GMT+0200,0.97888,0.98167,0.97259,0.97608,570732.988415095
